ident,name,latitude_deg,longitude_deg,elevation_ft
K3N6,Old Bridge Airport,40.329898834228516,-74.3468017578125,87
K3O1,Gustine Airport,37.262699127197266,-120.96299743652344,75
K3O3,Purcell Municipal - Steven E. Shephard field,34.984501,-97.382797,1143
K3O4,Sayre Municipal Airport,35.167598724365234,-99.65789794921875,1937
K3O9,Grand Lake Regional Airport,36.577598571777,-94.86190032959,792
K3P3,Mott Municipal Airport,46.35969924926758,-102.322998046875,2411
K3R2,Le Gros Memorial Airport,30.160999298095703,-92.48490142822266,17
K3R4,Hart Airport,31.54490089,-93.4865036,319
K3R7,Jennings Airport,30.242700576782227,-92.67340087890625,23
K3R9,Lakeway Airpark,30.357500076293945,-97.99449920654297,909
K3RC,Roscommon Conservation Airport,44.474998474121094,-84.56670379638672,1156
K3S4,Illinois Valley Airport,42.1036987305,-123.681999207,1394
K3S8,Grants Pass Airport,42.510101,-123.388,1126
K3S9,Condon State Pauling Field,45.24660110473633,-120.16600036621094,2911
K3SQ,St Charles Airport,38.848701,-90.500098,442
K3T3,Boyceville Municipal Airport,45.043998718299996,-92.020401001,967
K3T5,Fayette Regional Air Center Airport,29.908000946044922,-96.94999694824219,324
K3TR,Jerry Tyler Memorial Airport,41.835899353027,-86.225196838379,750
K3U3,Bowman Field,46.153099060058594,-112.86799621582031,5034
K3U4,St Labre Mission Airport,45.599998474121094,-106.26699829101562,2909
K3U7,Benchmark Airport,47.481300354003906,-112.87000274658203,5434
K3U8,Big Sandy Airport,48.162498474121094,-110.11299896240234,2700
K3V0,Custer State Park Airport,43.724998474121094,-103.3499984741211,3980
K3V5,Fort Collins Downtown Airport,40.5882987976,-105.041999817,4939
K3V7,Belle Creek Airport,45.125,-105.09200286865234,3678
K3W7,Grand Coulee Dam Airport,47.922000885,-119.083000183,1588
K3W8,Eureka Municipal Airport,45.79999923706055,-99.64209747314453,1935
K3Y2,George L Scott Municipal Airport,42.98509979248047,-91.79060363769531,1232
K3Y3,Winterset Madison County Airport,41.36280059814453,-94.02110290527344,1110
K40,Anvik Seaplane Base,62.65620040893555,-160.2050018310547,52
K40G,Valle Airport,35.65060043335,-112.14800262451,5999
K40J,Perry-Foley Airport,30.0692997,-83.58059692,44
K40U,Manila Airport,40.98609924316406,-109.6780014038086,6175
K41A,Reeves Airport,32.51470184326172,-85.8759994506836,326
K41F,Floydada Municipal Airport,34.00230026,-101.3300018,3187
K41N,Braceville Airport,41.21120071411133,-80.96929931640625,900
K41U,Manti-Ephraim Airport,39.32910156,-111.6149979,5500
K42A,Melbourne Municipal John E Miller Field,36.07099915,-91.83010101,735
K42I,Parr Airport,40.00699996948242,-82.01239776611328,790
K42J,Keystone Airpark,29.8446998596,-82.0475006104,196
K42M,Thayer Memorial Airport,36.522300720214844,-91.5719985961914,790
K42S,Poplar Airport,48.11600112915039,-105.18199920654297,2005
K42U,Morgan County Airport,41.148799896240234,-111.76699829101562,5020
K42V,Jones Airport,40.05799865722656,-101.5469970703125,3126
K43,Unionville Municipal Airport,40.54019928,-93.02549744,1046
K43A,Montgomery County Airport,35.38819885253906,-79.79280090332031,628
K43B,Deblois Flight Strip,44.72639846801758,-67.9906997680664,217
K43D,Odessa Municipal Airport,47.347599029541016,-118.677001953125,1737
K43U,Mount Pleasant Airport,39.52470016,-111.4749985,5830
K44C,Beloit Airport,42.497798919677734,-88.96759796142578,817
K44N,Sky Acres Airport,41.70740128,-73.73799896,698
K44U,Salina Gunnison Airport,39.029098510699995,-111.837997437,5159
K45G,Brighton Airport,42.569801330566406,-83.77850341796875,973
K45K,Minneapolis City County Airport,39.09469985961914,-97.72059631347656,1245
K45R,Hawthorne Field,30.336299896240234,-94.25749969482422,71
K46D,Carrington Municipal Airport,47.4510994,-99.15110016,1607
K46U,Alpine Airport,43.184600830078125,-111.04199981689453,5634
K47A,Cherokee County Airport,34.310600280762,-84.423896789551,1219
K47K,Moundridge Municipal Airport,38.20909881591797,-97.50270080566406,1489
K47N,Central Jersey Regional Airport,40.5243988037,-74.59839630130001,86
K47V,Curtis Municipal Airport,40.63750076,-100.4710007,2678
K48A,Cochran Airport,32.3993988,-83.27590179,377
K48D,Clare Municipal Airport,43.83449935913086,-84.74019622802734,857
K48I,Braxton County Airport,38.68700027,-80.65180206,1276
K48K,Ness City Municipal Airport,38.471099853515625,-99.90809631347656,2308
K48S,Harlem Airport,48.56610107421875,-108.77300262451172,2643
K49A,Gilmer County Airport,34.627899169921875,-84.52490234375,1486
K49B,Sturgis Municipal Airport,44.417999267578125,-103.375,3243
K49R,Real County Airport,29.745500564575195,-99.76090240478516,1640
K49X,Chemehuevi Valley Airport,34.52750015258789,-114.43099975585938,631
K4A0,Berry Hill Airport,33.535701751708984,-84.1791000366211,770
K4A4,Polk County Airport- Cornelius Moore Field,34.018699646,-85.1464996338,974
K4A5,Searcy County Airport,35.89699935913086,-92.65899658203125,963
K4A6,Scottsboro Municipal Word Field,34.68870163,-86.00589752,650
K4A7,Henry County Airport,33.389099,-84.332397,874
K4A9,Isbell Field,34.47370147705078,-85.72139739990234,877
K4B6,Ticonderoga Municipal Airport,43.87730026,-73.4131012,273
K4B7,Schroon Lake Airport,43.86259841918945,-73.74259948730469,830
K4B8,Robertson Field,41.690399169921875,-72.86479949951172,200
K4C8,Albia Municipal Airport,40.99449920654297,-92.76300048828125,963
K4D0,Abrams Municipal Airport,42.774200439453125,-84.73310089111328,842
K4E7,Ellendale Municipal Airport,46.01250076293945,-98.51290130615234,1455
K4F2,Panola County Sharpe Field,32.17610168457031,-94.29879760742188,248
K4F7,Kizer Field,33.80390167236328,-93.36219787597656,319
K4F8,Wilson Airport,33.443599700927734,-93.0541000366211,230
K4F9,La Moure Rott Municipal Airport,46.34659957885742,-98.28369903564453,1310
K4G4,Youngstown Elser Metro Airport,40.96179962158203,-80.67729949951172,1070
K4G5,Monroe County Airport,39.77899932861328,-81.10279846191406,1197
K4G6,Hornell Municipal Airport,42.382139,-77.68211,1219
K4G8,Columbia Airport,41.31880187988281,-81.96019744873047,813
K4I0,Mingo County Airport,37.687599182129,-82.261001586914,1575
K4I3,Knox County Airport,40.32870102,-82.52380371,1191
K4I7,Putnam County Airport,39.630299,-86.813904,842
K4I9,Morrow County Airport,40.52450180053711,-82.85009765625,1085
K4J1,Brantley County Airport,31.207399368286133,-81.90579986572266,83
K4J2,Berrien County Airport,31.212600708007812,-83.22630310058594,240
K4J5,Quitman Brooks County Airport,30.805799,-83.586502,185
K4J6,St Marys Airport,30.75300026,-81.55879974,23
K4J8,Treutlen County Airport,32.387699127197266,-82.5636978149414,345
K4K3,Lexington Municipal Airport,39.209800720214844,-93.9280014038086,691
K4K6,Bloomfield Municipal Airport,40.73210144042969,-92.42829895019531,888
K4M1,Carroll County Airport,36.38130188,-93.62460327,1205
K4M2,Booneville Municipal Airport,35.14950180053711,-93.86209869384766,465
K4M3,Carlisle Municipal Airport,34.80820084,-91.71209717,241
K4M7,Russellville Logan County Airport,36.79990005493164,-86.8102035522461,689
K4M9,Corning Municipal Airport,36.40420150756836,-90.64790344238281,293
K4N1,Greenwood Lake Airport,41.128200531,-74.34670257570001,791
K4O4,Mc Curtain County Regional Airport,33.9094009399,-94.8593978882,472
K4O5,Cherokee Municipal Airport,36.787998,-98.358498,1177
K4P3,Flandreau Municipal Airport,44.003897,-96.593102,1645
K4R1,I H Bass Jr Memorial Airport,31.015499114990234,-89.48259735107422,310
K4R3,Jackson Municipal Airport,31.4720993,-87.8946991,62
K4R4,H L Sonny Callahan Airport,30.460501,-87.876999,91
K4R5,Madeline Island Airport,46.788700103759766,-90.75869750976562,649
K4R7,Eunice Airport,30.466299057007,-92.423797607422,42
K4R9,Dauphin Island Airport,30.260499954223633,-88.12750244140625,5
K4S1,Gold Beach Municipal Airport,42.41339874,-124.4240036,20
K4S2,Ken Jernstedt Airfield,45.67259979,-121.5360031,631
K4S3,Joseph State Airport,45.3596000671,-117.253997803,4121
K4S9,Portland Mulino Airport,45.21630096435547,-122.58999633789062,260
K4SD,Reno-Stead Airport,39.6674003601,-119.875999451,5050
K4T2,Kenneth Copeland Airport,32.977298736572266,-97.4884033203125,688
K4U6,Circle Town County Airport,47.41859817504883,-105.56199645996094,2426
K4U9,Dell Flight Strip,44.7356987,-112.720001221,6007
K4V0,Rangely Airport,40.09400177,-108.763000488,5275
K4V1,Spanish Peaks Airfield,37.69660187,-104.7839966,6047
K4V4,Northwood Municipal Vince Field,47.7242012,-97.5904007,1117
K4V9,Antelope County Airport,42.11220169,-98.03869629,1774
K4X4,Wessington Springs Airport,44.06100082397461,-98.53089904785156,1546
K4Y4,Lakes of the North Airport,44.912498474121094,-84.87640380859375,1286
K50,Cook Airfield Inc Airport,37.56669998168945,-97.16699981689453,1345
K50D,Iron County Airport,46.00910186767578,-88.2739028930664,1340
K50F,Bourland Field,32.5817985534668,-97.5907974243164,873
K50I,Kentland Municipal Airport,40.7587013245,-87.42819976810001,698
K50R,Lockhart Municipal Airport,29.850299835205078,-97.67240142822266,532
K51A,Hawkinsville Pulaski County Airport,32.28350067138672,-83.4384994506836,270
K51D,Edgeley Municipal Airport,46.34859848,-98.73560333,1601
K51J,Lake City Municipal CJ Evans Field,33.853599548300004,-79.76809692379999,80
K51R,Madisonville Municipal Airport,30.912799835205078,-95.9520034790039,287
K52A,Madison Municipal Airport,33.6120986938,-83.46040344240001,694
K52F,Northwest Regional Airport,33.049800872802734,-97.2322006225586,643
K52J,Lee County Butters Field,34.24449920654297,-80.23600006103516,211
K53A,Dr. C P Savage Sr. Airport,32.301998138399995,-84.00749969479999,337
K54F,Robert Lee Airport,31.881799697875977,-100.54000091552734,1922
K54J,Defuniak Springs Airport,30.731300354003906,-86.15160369873047,289
K54T,RWJ Airpark,29.7616996765,-94.846496582,30
K55,Thompson Pass Airport,61.177299,-145.688006,2080
K55J,Fernandina Beach Municipal Airport,30.611799,-81.461197,16
K55K,Oxford Municipal Airport,37.26969909667969,-97.09140014648438,1189
K55M,Star City Municipal Airport,33.92610168457031,-91.87740325927734,398
K55Y,Rushford Municipal Airport - Robert W Bunke Field,43.8158,-91.830101,1211
K56D,Wyandot County Airport,40.883399963378906,-83.31449890136719,830
K56F,Fisher County Airport,32.82569885253906,-100.41500091552734,1941
K57C,East Troy Municipal Airport,42.79719924926758,-88.37259674072266,860
K57S,Troy Airport,48.480201721191406,-115.90399932861328,2017
K58M,Cecil County Airport,39.57419967651367,-75.86979675292969,106
K5A1,Norwalk Huron County Airport,41.24480056762695,-82.55120086669922,852
K5A4,Okolona Municipal-Richard Stovall Field,34.015800476100004,-88.7261962891,335
K5A6,WinonaâMontgomery County Airport,33.4654007,-89.72920227,364
K5A9,Roosevelt Memorial Airport,32.93349838256836,-84.68879699707031,880
K5B2,Saratoga County Airport,43.05130005,-73.86119843,434
K5B5,Napoleon Municipal Airport,46.49440002441406,-99.76010131835938,1983
K5C1,Boerne Stage Field,29.723899841308594,-98.6946029663086,1385
K5C3,Nary National Shefland Field,47.3760986328125,-94.7979965209961,1389
K5C8,Washburn Municipal Airport,47.3511667,-101.0258889,1908
K5F0,Arcadia Bienville Parish Airport,32.53070068359375,-92.9540023803711,440
K5F1,Post Garza County Municipal Airport,33.20370101928711,-101.33999633789062,2545
K5F4,Homer Municipal Airport,32.78850173950195,-93.00370025634766,244
K5G6,Cherry Springs Airport,41.66469955444336,-77.81829833984375,2330
K5G7,Bluffton Airport,40.885398864746094,-83.86859893798828,851
K5H4,Harvey Municipal Airport,47.79119873,-99.93170166,1607
K5I4,Sheridan Airport,40.17789840698242,-86.21730041503906,936
K5J9,Twin City Airport,34.088401794433594,-78.86489868164062,99
K5K1,Zelmer Memorial Airpark Inc Airport,39.41999816894531,-89.99120330810547,663
K5L0,Lakota Municipal Airport,48.02939987182617,-98.32530212402344,1512
K5M0,Hartselle-Morgan County Regional Airport,34.4082344444,-86.9329505556,628
K5M3,Moultonboro Airport,43.76839828491211,-71.38670349121094,571
K5M4,Fordyce Municipal Airport,33.8457984924,-92.3655014038,193
K5M5,Crystal Lake Airport,36.34360122680664,-94.4448013305664,1180
K5M8,Gurdon Lowe Field,33.92390060424805,-93.168701171875,229
K5M9,Marion Crittenden County Airport,37.33430099,-88.11509705,650
K5N2,Prentice Airport,45.542999,-90.279297,1578
K5N8,Casselton Robert Miller Regional Airport,46.854000091552734,-97.20870208740234,933
K5P2,Mc Laughlin Municipal Airport,45.796798706100006,-100.783996582,2006
K5R1,Roy Wilcox Airport,31.451799392700195,-88.19450378417969,165
K5R2,Ocean Springs Airport,30.389400482177734,-88.75340270996094,20
K5R4,Foley Municipal Airport,30.4277,-87.700798,74
K5R8,De Quincy Industrial Airpark,30.441200256347656,-93.47350311279297,81
K5S0,Oakridge State Airport,43.752601623535156,-122.50299835205078,1393
K5S2,Crescent Lake State Airport,43.53260040283203,-121.94999694824219,4810
K5S6,Cape Blanco State Airport,42.8578987121582,-124.51799774169922,214
K5S9,Valley View Airport,45.30820083618164,-122.31900024414062,735
K5T6,DoÃ±a Ana County International Jetport,31.881001,-106.705002,4112
K5T9,Maverick County Memorial International Airport,28.85720062,-100.512001,887
K5U1,Dutton Airport,47.847198486328125,-111.697998046875,3699
K5U5,Fairfield Airport,47.62910079956055,-111.9800033569336,3989
K5U7,Fort Smith Landing Strip,45.320802,-107.931,3242
K5V5,Shiprock Airstrip,36.69779968261719,-108.70099639892578,5270
K5W1,Wilson Creek Airport,47.42490005493164,-119.11499786376953,1440
K5W4,P K Airpark,35.019901,-79.191002,304
K5W5,Triple W Airport,35.6203,-78.700302,244
K5W8,Siler City Municipal Airport,35.7043,-79.504204,614
K5Y1,Albert J Lindberg Airport,46.0359001159668,-84.4197998046875,760
K60C,Elroy Municipal Airport,43.70640182495117,-90.25759887695312,944
K60F,Seymour Municipal Airport,33.64870071411133,-99.2605972290039,1344
K60J,Odell Williamson Municipal Airport,33.90850067138672,-78.43669891357422,32
K60R,Navasota Municipal Airport,30.37190055847168,-96.11329650878906,228
K61A,Camden Municipal Airport,31.979700088500977,-87.33910369873047,143
K61B,Boulder City Municipal Airport,35.9474983215,-114.861000061,2201
K61C,Fort Atkinson Municipal Airport,42.963199615478516,-88.81759643554688,800
K61R,Newton Municipal Airport,30.8843994140625,-93.7417984008789,320
K61S,Cottage Grove State Airport,43.799800872802734,-123.02899932861328,641
K62D,Warren Airport,41.266998291015625,-80.92739868164062,905
K62S,Christmas Valley Airport,43.23649978637695,-120.66600036621094,4317
K63,Council Grove Municipal Airport,38.67919921875,-96.57109832763672,1409
K63B,Limington Harmon Airport,43.76300048828125,-70.67250061035156,291
K63C,Adams County Legion Field,43.96120071411133,-89.78800201416016,976
K63F,Stanton Municipal Airport,32.17359924316406,-101.8219985961914,2731
K63M,Hermann Municipal Airport,38.7052001953125,-91.4906005859375,507
K64,Vinland Valley Aerodrome,38.837501525878906,-95.18219757080078,890
K64S,Prospect State Airport,42.74319839477539,-122.48799896240234,2578
K65,Dighton Airport,38.48970031738281,-100.4800033569336,2778
K65J,Wrens Memorial Airport,33.222599029541016,-82.38369750976562,450
K65S,Boundary County Airport,48.72579956,-116.2949982,2337
K66R,Robert R Wells Jr Airport,29.64109992980957,-96.51580047607422,242
K66V,Bluff Airport,37.25,-109.63400268554688,4476
K66Y,Diamondhead Airport,30.363000869750977,-89.38770294189453,14
K67,Oswego Municipal Airport,37.1598014831543,-95.0425033569336,830
K67A,Fort Deposit Lowndes County Airport,31.972400665283203,-86.59159851074219,490
K67L,Mesquite Airport,36.83499908,-114.0550003,1978
K67R,Rio Grande City Municipal Airport,26.424299240112305,-98.84609985351562,290
K68,Garnett Municipal Airport,38.27920150756836,-95.21690368652344,989
K68F,Teague Municipal Airport,31.661300659179688,-96.30999755859375,525
K68J,Tallahassee Commercial Airport,30.547300338699998,-84.3738021851,155
K68S,Davenport Airport,47.65359878540039,-118.16799926757812,2421
K69K,Wamego Municipal Airport,39.197200775146484,-96.25890350341797,966
K69V,Huntington Municipal Airport,39.36119842529297,-110.91699981689453,5915
K6A1,Butler Municipal Airport,32.56760025024414,-84.25070190429688,667
K6A2,Griffin Spalding County Airport,33.22700119018555,-84.27490234375,958
K6A4,Johnson County Airport,36.41780090332031,-81.82510375976562,2240
K6B9,Skaneateles Aero Drome Airport,42.91400146484375,-76.44080352783203,1038
K6D1,Brooten Municipal Airport,45.5,-95.11280059814453,1305
K6D6,Greenville Municipal Airport,43.14229965209961,-85.25379943847656,855
K6D8,Barnes County Municipal Airport,46.94100189,-98.01760101,1402
K6D9,Iosco County Airport,44.312801,-83.422302,606
K6E5,Wilder Airport,44.43080139160156,-97.56120300292969,1729
K6G0,Athelone Williams Memorial Airport,43.029099,-83.529702,780
K6G1,Titusville Airport,41.60879898071289,-79.74130249023438,1600
K6G4,Wynkoop Airport,40.3651008605957,-82.49569702148438,1041
K6G5,Barnesville Bradfield Airport,40.00239944458008,-81.19180297851562,1312
K6I2,Lebanon Springfield Airport,37.63349914550781,-85.2417984008789,866
K6I4,Boone County Airport,40.007301330566406,-86.44059753417969,959
K6I6,Darby Dan Airport,39.94200134277344,-83.20490264892578,928
K6J0,Lexington County Airport,33.794601,-81.245903,452
K6J2,St George Airport,33.19549942,-80.50849915,85
K6J4,Saluda County Airport,33.92679977416992,-81.79460144042969,555
K6J7,Branhams Airport,34.282100677490234,-79.92870330810547,165
K6K3,Creighton Municipal Airport,42.47079849,-97.88369751,1654
K6K4,Fairview Municipal Airport,36.29010009765625,-98.47579956054688,1272
K6K5,Sisters Eagle Air Airport,44.30459976196289,-121.53900146484375,3168
K6L3,Lisbon Municipal Airport,46.446603,-97.727302,1232
K6L4,Logan County Airport,37.8557014465,-81.91590118410001,1667
K6L5,Wishek Municipal Airport,46.24639892578125,-99.53790283203125,2035
K6M0,Hazen Municipal Airport,34.7593994140625,-91.63809967041016,230
